timestamp,peak,type
2026-05-06 11:27:35.553801,-2403.067058251015,beta
2026-05-06 11:27:35.553861,-796.0864392073994,beta
2026-05-06 11:27:35.553906,-3670.429742581554,alpha
2026-05-06 11:27:35.553953,-1468.8718395685867,beta
2026-05-06 11:27:35.553993,-406.67780098295907,beta
2026-05-06 11:27:35.554042,-2064.8589584322217,beta
2026-05-06 11:27:35.554093,-930.5527520363491,beta
2026-05-06 11:27:35.554140,-3129.4019889421875,alpha
2026-05-06 11:27:35.554185,-2950.6356321915687,alpha
2026-05-06 11:27:35.554230,-2779.3957068513128,alpha
2026-05-06 11:27:35.554274,-792.9728197668812,beta
2026-05-06 11:27:35.554322,-2726.7311128585984,alpha
2026-05-06 11:27:35.554365,-552.6505448917402,beta
2026-05-06 11:27:35.554412,-1726.2515962940138,beta
2026-05-06 11:27:35.638033,-1686.0833946758605,beta
2026-05-06 11:27:35.638098,-1184.3010736499127,beta
2026-05-06 11:27:35.638151,-908.3210809257109,beta
2026-05-06 11:27:35.638207,-2230.448834837869,beta
2026-05-06 11:27:35.638271,-1220.9564213531094,beta
2026-05-06 11:27:35.638333,-1321.8515601737683,beta
2026-05-06 11:27:35.638387,-953.9671877015119,beta
2026-05-06 11:27:35.638455,-3377.0177521930323,alpha
2026-05-06 11:27:35.638509,-878.5026412584714,beta
2026-05-06 11:27:35.638563,-641.3611507505931,beta
2026-05-06 11:27:35.638614,-1011.5180977627307,beta
2026-05-06 11:27:35.638663,-1427.460561067637,beta
2026-05-06 11:27:35.638714,-1324.2558764900223,beta
2026-05-06 11:27:35.638775,-501.2295899147074,beta
2026-05-06 11:27:35.638854,-2146.334397959534,beta
2026-05-06 11:27:35.638927,-1048.6862461691048,beta
2026-05-06 11:27:35.638989,-2316.914967595969,beta
2026-05-06 11:27:35.639054,-691.409234553104,beta
2026-05-06 11:27:35.639116,-2291.0063033779497,beta
2026-05-06 11:27:35.639178,-1203.3446563954442,beta
2026-05-06 11:27:35.639239,-1780.093107036058,beta
2026-05-06 11:27:35.639304,-6172.497187952666,alpha
2026-05-06 11:27:35.639365,-425.38201478471353,beta
2026-05-06 11:27:35.639440,-3391.661905780243,alpha
2026-05-06 11:27:35.639495,-543.6230175314606,beta
2026-05-06 11:27:35.639553,-521.8099249143418,beta
2026-05-06 11:27:35.639611,-2574.5862019256015,alpha
2026-05-06 11:27:35.639675,-976.0021412585278,beta
2026-05-06 11:27:35.639729,-1975.4185997200245,beta
2026-05-06 11:27:35.639786,-987.829931117236,beta
2026-05-06 11:27:35.639842,-2667.583911839681,alpha
2026-05-06 11:27:35.639897,-974.3048523224317,beta
2026-05-06 11:27:35.639951,-719.4337458723553,beta
2026-05-06 11:27:35.640000,-656.5456548089807,beta
2026-05-06 11:27:35.640057,-1484.325116225641,beta
2026-05-06 11:27:35.640108,-422.098858751135,beta
2026-05-06 11:27:35.640158,-1174.4645214998116,beta
2026-05-06 11:27:35.640210,-1423.1702093503006,beta
2026-05-06 11:27:35.723235,-1483.2769390769497,beta
2026-05-06 11:27:35.723305,-663.6863739792582,beta
2026-05-06 11:27:35.723354,-466.1875251895105,beta
2026-05-06 11:27:35.723407,-696.0694688834594,beta
2026-05-06 11:27:35.723459,-2438.5713438490498,beta
2026-05-06 11:27:35.723507,-1243.5648199134184,beta
2026-05-06 11:27:35.723557,-420.1598626988304,beta
2026-05-06 11:27:35.723605,-1198.2717037815012,beta
2026-05-06 11:27:35.723656,-1626.3113968195582,beta
2026-05-06 11:27:35.723706,-1564.59693710076,beta
2026-05-06 11:27:35.723761,-831.4495102674875,beta
2026-05-06 11:27:35.723827,-2013.8477470078212,beta
2026-05-06 11:27:35.723876,-2051.6455508039003,beta
2026-05-06 11:27:35.723921,-1120.3319091280705,beta
2026-05-06 11:27:35.723970,-2784.567845713765,alpha
2026-05-06 11:27:35.724018,-1404.6567156012616,beta
2026-05-06 11:27:35.724065,-441.9383931066218,beta
2026-05-06 11:27:35.724114,-1778.3189022241868,beta
2026-05-06 11:27:35.724163,-734.9793659218308,beta
2026-05-06 11:27:35.724212,-1752.34399687095,beta
2026-05-06 11:27:35.724263,-1517.3101403021558,beta
2026-05-06 11:27:35.724308,-912.8755049013391,beta
2026-05-06 11:27:35.724357,-1505.5778998599303,beta
2026-05-06 11:27:35.724410,-1423.1021282342908,beta
2026-05-06 11:27:35.724457,-1337.608424552576,beta
2026-05-06 11:27:35.724511,-2381.6752216976392,beta
2026-05-06 11:27:35.724555,-1738.6640086993289,beta
2026-05-06 11:27:35.724602,-2768.5075953072314,alpha
2026-05-06 11:27:35.724654,-1804.8540959317575,beta
2026-05-06 11:27:35.724708,-2694.9685898828375,alpha
2026-05-06 11:27:35.724755,-2706.034517355803,alpha
2026-05-06 11:27:35.724823,-12717.951055090167,alpha
2026-05-06 11:27:35.724870,-3803.113000720721,alpha
2026-05-06 11:27:35.724922,-4273.29628648867,alpha
2026-05-06 11:27:35.724979,-1198.9938676005083,beta
2026-05-06 11:27:35.725031,-3263.3719104102383,alpha
2026-05-06 11:27:35.725090,-740.9828940837061,beta
2026-05-06 11:27:35.725157,-3562.8985130993333,alpha
2026-05-06 11:27:35.808859,-5223.048261947768,alpha
2026-05-06 11:27:35.808943,-16792.157808264772,alpha
2026-05-06 11:27:35.808999,-833.4751929626887,beta
2026-05-06 11:27:35.809058,-7045.711746842805,alpha
2026-05-06 11:27:35.809128,-2869.7708478545655,alpha
2026-05-06 11:27:35.809211,-901.6014456638144,beta
2026-05-06 11:27:35.809282,-8479.740704405382,alpha
2026-05-06 11:27:35.809348,-2641.3109536398733,alpha
2026-05-06 11:27:35.809421,-1127.958389550493,beta
2026-05-06 11:27:35.809492,-5042.197122486537,alpha
2026-05-06 11:27:35.809555,-4880.277048744407,alpha
2026-05-06 11:27:35.809631,-422.13162367630736,beta
2026-05-06 11:27:35.809702,-5961.20039043473,alpha
2026-05-06 11:27:35.809759,-404.2636200931896,beta
2026-05-06 11:27:35.809845,-641.4005567910781,beta
2026-05-06 11:27:35.809920,-5139.481655958974,alpha
2026-05-06 11:27:35.809994,-435.52116775465794,beta
2026-05-06 11:27:35.810059,-566.8651467241559,beta
2026-05-06 11:27:35.810139,-12000.923132161824,alpha
2026-05-06 11:27:35.810197,-6804.936448202718,alpha
2026-05-06 11:27:35.810255,-5545.488345973115,alpha
2026-05-06 11:27:35.810315,-10716.69034772399,alpha
2026-05-06 11:27:35.810380,-4603.567359224788,alpha
2026-05-06 11:27:35.810437,-4823.825750423549,alpha
2026-05-06 11:27:35.810498,-18796.579972650037,alpha
2026-05-06 11:27:35.810562,-10726.054748664956,alpha
2026-05-06 11:27:35.810622,-3200.417971123433,alpha
2026-05-06 11:27:35.810693,-3290.7171070624463,alpha
2026-05-06 11:27:35.810745,-1514.7248307015943,beta
2026-05-06 11:27:35.810812,-5498.6681047687725,alpha
2026-05-06 11:27:35.810877,-1085.9194101853554,beta
2026-05-06 11:27:35.810951,-20851.28998923079,alpha
2026-05-06 11:27:35.811010,-8143.929038392794,alpha
2026-05-06 11:27:35.811086,-2750.85088083638,alpha
2026-05-06 11:27:35.811161,-19922.879314875772,alpha
2026-05-06 11:27:35.894084,-9055.324571773834,alpha
2026-05-06 11:27:35.894160,-1837.335816940142,beta
2026-05-06 11:27:35.894229,-18330.085382760462,alpha
2026-05-06 11:27:35.894282,-8294.712321452163,alpha
2026-05-06 11:27:35.894347,-3061.2439390150594,alpha
2026-05-06 11:27:35.894418,-21435.048336472733,alpha
2026-05-06 11:27:35.894469,-20422.50816058174,alpha
2026-05-06 11:27:35.894538,-3542.2728624296133,alpha
2026-05-06 11:27:35.894611,-651.5472524997501,beta
2026-05-06 11:27:35.894667,-3475.649606712448,alpha
2026-05-06 11:27:35.894736,-5489.5984705155315,alpha
2026-05-06 11:27:35.894825,-15663.608110066225,alpha
2026-05-06 11:27:35.894883,-3854.353184003295,alpha
2026-05-06 11:27:35.894933,-4983.781037039613,alpha
2026-05-06 11:27:35.894999,-406.76129573226586,beta
2026-05-06 11:27:35.895066,-7346.237356537608,alpha
2026-05-06 11:27:35.895130,-1808.4929512217016,beta
2026-05-06 11:27:35.895203,-468.01861415739296,beta
2026-05-06 11:27:35.895260,-2810.146092603366,alpha
2026-05-06 11:27:35.895326,-2074.8739519313212,beta
2026-05-06 11:27:35.895398,-17198.5081143954,alpha
2026-05-06 11:27:35.895451,-2285.562296089756,beta
2026-05-06 11:27:35.895508,-2476.4887969057168,beta
2026-05-06 11:27:35.895583,-4832.333562358638,alpha
2026-05-06 11:27:35.895638,-1032.0078971033631,beta
2026-05-06 11:27:35.895697,-828.2073030633524,beta
2026-05-06 11:27:35.895762,-449.9903642006319,beta
2026-05-06 11:27:35.895837,-1524.0318074268869,beta
2026-05-06 11:27:35.895894,-811.6800805576995,beta
2026-05-06 11:27:35.895964,-830.733610871184,beta
2026-05-06 11:27:35.896035,-3116.2467764784315,alpha
2026-05-06 11:27:35.896098,-2824.793916144898,alpha
2026-05-06 11:27:35.896168,-412.771554683551,beta
2026-05-06 11:27:35.979422,-1250.73510885276,beta
2026-05-06 11:27:35.979500,-6966.647203849312,alpha
2026-05-06 11:27:35.979561,-4246.646850489358,alpha
2026-05-06 11:27:35.979614,-6534.83632291918,alpha
2026-05-06 11:27:35.979679,-2820.620851095208,alpha
2026-05-06 11:27:35.979752,-7080.301600264929,alpha
2026-05-06 11:27:35.979824,-4039.4341218482655,alpha
2026-05-06 11:27:35.979898,-4461.591969675722,alpha
2026-05-06 11:27:35.979962,-2666.2402845630927,alpha
2026-05-06 11:27:35.980025,-1069.8391464317406,beta
2026-05-06 11:27:35.980090,-513.8525821150805,beta
2026-05-06 11:27:35.980146,-4517.663517005054,alpha
2026-05-06 11:27:35.980207,-8008.1310541855855,alpha
2026-05-06 11:27:35.980266,-728.7431543347077,beta
2026-05-06 11:27:35.980323,-2096.23244475903,beta
2026-05-06 11:27:35.980384,-2508.6207363808758,alpha
2026-05-06 11:27:35.980443,-2199.882687334643,beta
2026-05-06 11:27:35.980504,-4591.618378955919,alpha
2026-05-06 11:27:35.980568,-3128.0093977474435,alpha
2026-05-06 11:27:35.980627,-3754.929966384613,alpha
2026-05-06 11:27:35.980688,-1698.8914243168174,beta
2026-05-06 11:27:35.980767,-612.311560316605,beta
2026-05-06 11:27:35.980841,-2517.483794344862,alpha
2026-05-06 11:27:35.980907,-2716.004738892107,alpha
2026-05-06 11:27:35.980968,-3480.43849572391,alpha
2026-05-06 11:27:35.981038,-7426.295980233144,alpha
2026-05-06 11:27:35.981102,-1238.5353648919224,beta
2026-05-06 11:27:35.981156,-1679.2178549496089,beta
2026-05-06 11:27:35.981212,-1441.1740969164807,beta
2026-05-06 11:27:35.981277,-3482.128960167204,alpha
2026-05-06 11:27:35.981343,-1967.6394863404375,beta
2026-05-06 11:27:35.981401,-2847.8229523986165,alpha
2026-05-06 11:27:35.981464,-2245.4696357371176,beta
2026-05-06 11:27:35.981536,-854.1968328418751,beta
2026-05-06 11:27:35.981593,-739.1871258905335,beta
2026-05-06 11:27:35.981659,-1409.2229507672719,beta
2026-05-06 11:27:36.064530,-1673.8579065493136,beta
2026-05-06 11:27:36.064595,-1040.697452316204,beta
2026-05-06 11:27:36.064647,-1177.2901486298106,beta
2026-05-06 11:27:36.064708,-1666.2266732326284,beta
2026-05-06 11:27:36.064751,-425.1090772810153,beta
2026-05-06 11:27:36.064819,-879.0142501426183,beta
2026-05-06 11:27:36.064871,-1954.2514560493548,beta
2026-05-06 11:27:36.064917,-3057.487544471817,alpha
2026-05-06 11:27:36.064972,-2616.6011000322787,alpha
2026-05-06 11:27:36.065040,-771.4858958495876,beta
2026-05-06 11:27:36.065122,-1491.5000975814753,beta
2026-05-06 11:27:36.065183,-1141.423355560695,beta
2026-05-06 11:27:36.065248,-601.4986352251285,beta
2026-05-06 11:27:36.065315,-2094.5560466882507,beta
2026-05-06 11:27:36.065375,-803.4922672235044,beta
2026-05-06 11:27:36.065444,-1048.4167544987667,beta
2026-05-06 11:27:36.065499,-630.5208400865398,beta
2026-05-06 11:27:36.065552,-3810.627428486622,alpha
2026-05-06 11:27:36.065605,-10566.696432297662,alpha
2026-05-06 11:27:36.065657,-13940.971300739475,alpha
2026-05-06 11:27:36.065702,-487.9185616225338,beta
2026-05-06 11:27:36.065754,-5147.198945981314,alpha
2026-05-06 11:27:36.065824,-1572.8036879313704,beta
2026-05-06 11:27:36.065903,-10346.99546490741,alpha
2026-05-06 11:27:36.065961,-4746.389126353109,alpha
2026-05-06 11:27:36.066015,-1191.7841477184888,beta
2026-05-06 11:27:36.066074,-2638.568213758357,alpha
2026-05-06 11:27:36.066118,-720.083808099231,beta
2026-05-06 11:27:36.066176,-5172.435832783461,alpha
2026-05-06 11:27:36.066233,-18765.116295777534,alpha
2026-05-06 11:27:36.066306,-13903.237872737498,alpha
2026-05-06 11:27:36.066361,-6153.406325925879,alpha
2026-05-06 11:27:36.066425,-7110.384011040902,alpha
2026-05-06 11:27:36.066478,-3077.8242103887837,alpha
2026-05-06 11:27:36.066528,-4482.384224673648,alpha
2026-05-06 11:27:36.066586,-9551.046242862525,alpha
2026-05-06 11:27:36.150073,-23883.197111623766,alpha
2026-05-06 11:27:36.150156,-3950.6706124930574,alpha
2026-05-06 11:27:36.150215,-917.5571939537161,beta
2026-05-06 11:27:36.150283,-6302.228829278364,alpha
2026-05-06 11:27:36.150346,-3769.8841580789144,alpha
2026-05-06 11:27:36.150411,-10745.860655788703,alpha
2026-05-06 11:27:36.150471,-5958.740449436961,alpha
2026-05-06 11:27:36.150545,-7720.608994861514,alpha
2026-05-06 11:27:36.150601,-913.3458734029077,beta
2026-05-06 11:27:36.150653,-2382.764821038866,beta
2026-05-06 11:27:36.150711,-4051.62425718615,alpha
2026-05-06 11:27:36.150765,-745.7913522089937,beta
2026-05-06 11:27:36.150846,-2214.9458570638444,beta
2026-05-06 11:27:36.150895,-1093.6831206635513,beta
2026-05-06 11:27:36.150950,-3291.810415294591,alpha
2026-05-06 11:27:36.151005,-3087.4735204168455,alpha
2026-05-06 11:27:36.151055,-4171.526399521975,alpha
2026-05-06 11:27:36.151116,-3864.5316695384986,alpha
2026-05-06 11:27:36.151168,-424.585662118697,beta
2026-05-06 11:27:36.151230,-1517.298004515988,beta
2026-05-06 11:27:36.151286,-3393.228267457485,alpha
2026-05-06 11:27:36.151338,-1688.1227609925822,beta
2026-05-06 11:27:36.151391,-5658.922007504914,alpha
2026-05-06 11:27:36.151442,-1800.22049874761,beta
2026-05-06 11:27:36.151499,-1478.3629697553401,beta
2026-05-06 11:27:36.151554,-3735.960470126624,alpha
2026-05-06 11:27:36.151607,-2421.159633016124,beta
2026-05-06 11:27:36.151664,-2823.7813786819015,alpha
2026-05-06 11:27:36.151714,-2031.9242509296505,beta
2026-05-06 11:27:36.151761,-3205.123344071682,alpha
2026-05-06 11:27:36.151820,-2666.199651095228,alpha
2026-05-06 11:27:36.151874,-3417.461068131231,alpha
2026-05-06 11:27:36.151924,-5915.418509199245,alpha
2026-05-06 11:27:36.151978,-2897.7178772079596,alpha
2026-05-06 11:27:36.152035,-5865.310265932141,alpha
2026-05-06 11:27:36.152094,-1224.2419294431288,beta
2026-05-06 11:27:36.152150,-4376.607374394592,alpha
2026-05-06 11:27:36.235429,-2594.7741048890653,alpha
2026-05-06 11:27:36.235505,-405.89603786292435,beta
2026-05-06 11:27:36.235590,-2920.816329990014,alpha
2026-05-06 11:27:36.235657,-1123.5674424710087,beta
2026-05-06 11:27:36.235726,-809.0968271794102,beta
2026-05-06 11:27:36.235814,-4415.9130268841545,alpha
2026-05-06 11:27:36.235870,-1971.727256679117,beta
2026-05-06 11:27:36.235931,-2587.6258864048878,alpha
2026-05-06 11:27:36.235991,-4105.031367705487,alpha
2026-05-06 11:27:36.236052,-2363.7855336529756,beta
2026-05-06 11:27:36.236120,-5020.886232044504,alpha
2026-05-06 11:27:36.236182,-2351.6351294981146,beta
2026-05-06 11:27:36.236246,-3361.7521729404507,alpha
2026-05-06 11:27:36.236313,-2646.8157681705325,alpha
2026-05-06 11:27:36.236376,-759.5440188375992,beta
2026-05-06 11:27:36.236437,-1292.6720943583719,beta
2026-05-06 11:27:36.236495,-1172.4903189139404,beta
2026-05-06 11:27:36.236570,-2531.253416967844,alpha
2026-05-06 11:27:36.236625,-2914.712342674153,alpha
2026-05-06 11:27:36.236693,-6170.463900391212,alpha
2026-05-06 11:27:36.236754,-1589.2885158915492,beta
2026-05-06 11:27:36.236846,-848.3508264738037,beta
2026-05-06 11:27:36.236903,-1411.643200276325,beta
2026-05-06 11:27:36.236972,-3542.459232115242,alpha
2026-05-06 11:27:36.237035,-5632.299170156694,alpha
2026-05-06 11:27:36.237092,-3486.3915853189496,alpha
2026-05-06 11:27:36.237157,-2432.7350822701915,beta
2026-05-06 11:27:36.237214,-1444.0864389885376,beta
2026-05-06 11:27:36.237284,-430.5623349802498,beta
2026-05-06 11:27:36.237338,-3895.185502387624,alpha
2026-05-06 11:27:36.237408,-884.4289149531077,beta
2026-05-06 11:27:36.237491,-9374.969988413075,alpha
2026-05-06 11:27:36.237548,-5762.9456242273445,alpha
2026-05-06 11:27:36.237614,-3332.1082009411343,alpha
2026-05-06 11:27:36.237676,-7426.015670908735,alpha
2026-05-06 11:27:36.237743,-4990.619576816729,alpha
2026-05-06 11:27:36.320738,-5101.153137354383,alpha
2026-05-06 11:27:36.320850,-3961.0901232469805,alpha
2026-05-06 11:27:36.320931,-6489.082192000035,alpha
2026-05-06 11:27:36.320994,-1742.1497800656934,beta
2026-05-06 11:27:36.321056,-995.477221092764,beta
2026-05-06 11:27:36.321117,-16448.837206819564,alpha
2026-05-06 11:27:36.321187,-8418.162781518815,alpha
2026-05-06 11:27:36.321259,-8429.452580014118,alpha
2026-05-06 11:27:36.321319,-3073.442581774013,alpha
2026-05-06 11:27:36.321382,-2612.877424381885,alpha
2026-05-06 11:27:36.321431,-2332.412375610914,beta
2026-05-06 11:27:36.321493,-11112.01624374291,alpha
2026-05-06 11:27:36.321553,-3133.7062177426646,alpha
2026-05-06 11:27:36.321619,-8047.465665837211,alpha
2026-05-06 11:27:36.321683,-8874.170440600115,alpha
2026-05-06 11:27:36.321744,-413.29156007845074,beta
2026-05-06 11:27:36.321807,-7970.463223833243,alpha
2026-05-06 11:27:36.321872,-17391.673049919526,alpha
2026-05-06 11:27:36.321926,-5203.175357505486,alpha
2026-05-06 11:27:36.321994,-8942.994742234481,alpha
2026-05-06 11:27:36.322056,-18070.60260464221,alpha
2026-05-06 11:27:36.322108,-5705.272068495773,alpha
2026-05-06 11:27:36.322173,-6418.21973045682,alpha
2026-05-06 11:27:36.322231,-15606.155057685712,alpha
2026-05-06 11:27:36.322291,-7875.350266553717,alpha
2026-05-06 11:27:36.322356,-4162.794415501868,alpha
2026-05-06 11:27:36.322418,-20453.407938325738,alpha
2026-05-06 11:27:36.322482,-4877.023125022978,alpha
2026-05-06 11:27:36.322532,-3098.2737314005417,alpha
2026-05-06 11:27:36.322592,-17636.62439508107,alpha
2026-05-06 11:27:36.322645,-1687.5283565213526,beta
2026-05-06 11:27:36.322706,-5198.531376600512,alpha
2026-05-06 11:27:36.322768,-16582.85327838938,alpha
2026-05-06 11:27:36.322839,-2383.609861483509,beta
2026-05-06 11:27:36.322912,-10985.967949797578,alpha
2026-05-06 11:27:36.322982,-4517.32756654399,alpha
2026-05-06 11:27:36.406211,-7670.056455536265,alpha
2026-05-06 11:27:36.406293,-838.3631632516413,beta
2026-05-06 11:27:36.406372,-7136.222594145132,alpha
2026-05-06 11:27:36.406439,-10126.182347024256,alpha
2026-05-06 11:27:36.406499,-3926.172538589224,alpha
2026-05-06 11:27:36.406567,-1217.967314122084,beta
2026-05-06 11:27:36.406626,-8567.093265888821,alpha
2026-05-06 11:27:36.406690,-4143.435760983688,alpha
2026-05-06 11:27:36.406764,-6200.355742471692,alpha
2026-05-06 11:27:36.406845,-11059.606970291243,alpha
2026-05-06 11:27:36.406905,-8738.762468200224,alpha
2026-05-06 11:27:36.406981,-4287.352572911708,alpha
2026-05-06 11:27:36.407047,-860.7592084519674,beta
2026-05-06 11:27:36.407118,-8634.882303058044,alpha
2026-05-06 11:27:36.407190,-5420.101454443209,alpha
2026-05-06 11:27:36.407269,-6670.431642924948,alpha
2026-05-06 11:27:36.407336,-4223.245736891211,alpha
2026-05-06 11:27:36.407409,-16231.53182203928,alpha
2026-05-06 11:27:36.407493,-1079.2473205915157,beta
2026-05-06 11:27:36.407575,-17324.032550556993,alpha
2026-05-06 11:27:36.407639,-9760.697575023292,alpha
2026-05-06 11:27:36.407702,-4403.210255188941,alpha
2026-05-06 11:27:36.407758,-3188.598465570844,alpha
2026-05-06 11:27:36.407819,-7853.176598110736,alpha
2026-05-06 11:27:36.407893,-17875.863357205115,alpha
2026-05-06 11:27:36.407953,-5391.57033719453,alpha
2026-05-06 11:27:36.408026,-6788.089590161253,alpha
2026-05-06 11:27:36.408091,-5256.75234728651,alpha
2026-05-06 11:27:36.408167,-1112.832312200701,beta
2026-05-06 11:27:36.408234,-6943.97062968643,alpha
2026-05-06 11:27:36.408310,-10631.358594904399,alpha
2026-05-06 11:27:36.408380,-14953.607966023941,alpha
2026-05-06 11:27:36.408445,-992.4341844783178,beta
2026-05-06 11:27:36.408505,-1354.472404637256,beta
2026-05-06 11:27:36.408583,-491.3675138179799,beta
2026-05-06 11:27:36.491371,-6433.560741433526,alpha
2026-05-06 11:27:36.491456,-6560.215339606268,alpha
2026-05-06 11:27:36.491514,-4610.887948746153,alpha
2026-05-06 11:27:36.491572,-3516.010693639318,alpha
2026-05-06 11:27:36.491642,-20852.90067990707,alpha
2026-05-06 11:27:36.491712,-10548.714682997921,alpha
2026-05-06 11:27:36.491770,-7132.676125944737,alpha
2026-05-06 11:27:36.491874,-15876.653950770373,alpha
2026-05-06 11:27:36.491941,-8881.115232258006,alpha
2026-05-06 11:27:36.492019,-3910.3239240697458,alpha
2026-05-06 11:27:36.492097,-1828.1051001469136,beta
2026-05-06 11:27:36.492158,-17211.917273617648,alpha
2026-05-06 11:27:36.492221,-9948.890297390753,alpha
2026-05-06 11:27:36.492290,-10165.735620084872,alpha
2026-05-06 11:27:36.492348,-9688.443024006185,alpha
2026-05-06 11:27:36.492419,-8013.781385920469,alpha
2026-05-06 11:27:36.492491,-3353.1045042442724,alpha
2026-05-06 11:27:36.492556,-534.7300247531183,beta
2026-05-06 11:27:36.492621,-6802.913099962468,alpha
2026-05-06 11:27:36.492687,-9591.022026543857,alpha
2026-05-06 11:27:36.492750,-12526.126798969486,alpha
2026-05-06 11:27:36.492812,-20315.936555138658,alpha
2026-05-06 11:27:36.492877,-17184.51952859668,alpha
2026-05-06 11:27:36.492954,-17356.055164402533,alpha
2026-05-06 11:27:36.493008,-4418.458790097478,alpha
2026-05-06 11:27:36.493069,-3159.2931738566585,alpha
2026-05-06 11:27:36.493126,-11461.61541818206,alpha
2026-05-06 11:27:36.493179,-13381.990754140901,alpha
2026-05-06 11:27:36.493238,-10544.550553993107,alpha
2026-05-06 11:27:36.493292,-19799.064941875033,alpha
2026-05-06 11:27:36.493348,-8987.189339460887,alpha
2026-05-06 11:27:36.493413,-12098.647992458576,alpha
2026-05-06 11:27:36.493478,-3291.2617832161986,alpha
2026-05-06 11:27:36.493551,-21355.330905277013,alpha
2026-05-06 11:27:36.493620,-10772.718828249115,alpha
2026-05-06 11:27:36.493680,-8579.899625012486,alpha
2026-05-06 11:27:36.493744,-20648.806529675327,alpha
2026-05-06 11:27:36.576554,-10070.975503873631,alpha
2026-05-06 11:27:36.576617,-13045.519167770044,alpha
2026-05-06 11:27:36.576666,-4444.829868726191,alpha
2026-05-06 11:27:36.576726,-1468.4938436386635,beta
2026-05-06 11:27:36.576775,-1870.0917735405344,beta
2026-05-06 11:27:36.576865,-30169.23781120566,alpha
2026-05-06 11:27:36.576922,-1865.1599145148532,beta
2026-05-06 11:27:36.577004,-9050.99251357914,alpha
2026-05-06 11:27:36.577069,-15057.923937355004,alpha
2026-05-06 11:27:36.577126,-22079.59253396444,alpha
2026-05-06 11:27:36.577185,-17776.428831735713,alpha
2026-05-06 11:27:36.577241,-8472.223844914352,alpha
2026-05-06 11:27:36.577292,-21378.274940663334,alpha
2026-05-06 11:27:36.577345,-3522.525488666493,alpha
2026-05-06 11:27:36.577406,-10898.017966882599,alpha
2026-05-06 11:27:36.577461,-19280.038833276303,alpha
2026-05-06 11:27:36.577512,-11609.975131733547,alpha
2026-05-06 11:27:36.577560,-9650.092217359455,alpha
2026-05-06 11:27:36.577622,-3658.398886392332,alpha
2026-05-06 11:27:36.577686,-8575.85200856865,alpha
2026-05-06 11:27:36.577744,-3964.972440886098,alpha
2026-05-06 11:27:36.577802,-3695.8429829086444,alpha
2026-05-06 11:27:36.577869,-3735.3803862512123,alpha
2026-05-06 11:27:36.577933,-11153.09579422536,alpha
2026-05-06 11:27:36.577982,-10964.533346164008,alpha
2026-05-06 11:27:36.578042,-3642.726800906793,alpha
2026-05-06 11:27:36.578089,-6911.590019670088,alpha
2026-05-06 11:27:36.578143,-6709.542623615318,alpha
2026-05-06 11:27:36.578200,-4016.310891234392,alpha
2026-05-06 11:27:36.578254,-8401.433851750155,alpha
2026-05-06 11:27:36.578308,-10576.638334895826,alpha
2026-05-06 11:27:36.578355,-5046.286408363605,alpha
2026-05-06 11:27:36.578397,-764.5982588720474,beta
2026-05-06 11:27:36.578454,-7032.153700066206,alpha
2026-05-06 11:27:36.578502,-7872.6478859629515,alpha
2026-05-06 11:27:36.661687,-3126.1240969873757,alpha
2026-05-06 11:27:36.661739,-5853.963423007758,alpha
2026-05-06 11:27:36.661779,-11879.42526031312,alpha
2026-05-06 11:27:36.661849,-5004.716356250282,alpha
2026-05-06 11:27:36.661891,-6753.004822546704,alpha
2026-05-06 11:27:36.661939,-15147.840700103689,alpha
2026-05-06 11:27:36.661983,-8253.435621181317,alpha
2026-05-06 11:27:36.662026,-12638.62360029817,alpha
2026-05-06 11:27:36.662081,-4691.053012397509,alpha
2026-05-06 11:27:36.662126,-2756.192947851428,alpha
2026-05-06 11:27:36.662176,-4468.827437226705,alpha
2026-05-06 11:27:36.662234,-7720.400358988087,alpha
2026-05-06 11:27:36.662284,-13520.675373874272,alpha
2026-05-06 11:27:36.662329,-20592.79253974506,alpha
2026-05-06 11:27:36.662378,-13188.507724420208,alpha
2026-05-06 11:27:36.662428,-11159.843275105746,alpha
2026-05-06 11:27:36.662477,-16945.80867280219,alpha
2026-05-06 11:27:36.662519,-8062.5922872756255,alpha
2026-05-06 11:27:36.662561,-4367.595307033624,alpha
2026-05-06 11:27:36.662607,-11923.619445166567,alpha
2026-05-06 11:27:36.662664,-11223.372480799866,alpha
2026-05-06 11:27:36.662718,-855.9626290678091,beta
2026-05-06 11:27:36.662767,-5716.053589611312,alpha
2026-05-06 11:27:36.662832,-22083.48852823479,alpha
2026-05-06 11:27:36.662879,-14075.505493713354,alpha
2026-05-06 11:27:36.662929,-5601.57739137665,alpha
2026-05-06 11:27:36.662968,-8272.58136288622,alpha
2026-05-06 11:27:36.663021,-7935.579559881662,alpha
2026-05-06 11:27:36.663065,-7904.318100422288,alpha
2026-05-06 11:27:36.663111,-4438.019792221828,alpha
2026-05-06 11:27:36.663151,-7080.358323918777,alpha
2026-05-06 11:27:36.663193,-746.1003340630295,beta
2026-05-06 11:27:36.663237,-11273.527872881357,alpha
2026-05-06 11:27:36.663288,-3978.6876941849278,alpha
2026-05-06 11:27:36.663333,-2846.4537039716324,alpha
2026-05-06 11:27:36.663383,-3932.619174008248,alpha
2026-05-06 11:27:36.663430,-5396.695971038762,alpha
2026-05-06 11:27:36.747202,-7048.682473318567,alpha
